Reaction Date,Reaction Type,Parent Type,Parent ID
"Aug 24, 2022, 8:55:34 PM",Kudos,Activity,7691805726
"Aug 24, 2022, 8:55:38 PM",Kudos,Activity,7693965846
"Aug 24, 2022, 8:55:45 PM",Kudos,Activity,7688791789
"Aug 24, 2022, 8:55:48 PM",Kudos,Activity,7689536282
"Aug 24, 2022, 8:55:49 PM",Kudos,Activity,7689397075
"Aug 24, 2022, 8:55:51 PM",Kudos,Activity,7686207112
"Aug 24, 2022, 8:55:52 PM",Kudos,Activity,7686116495
"Aug 24, 2022, 8:55:54 PM",Kudos,Activity,7694511908
"Aug 24, 2022, 8:55:56 PM",Kudos,Activity,7694115678
"Aug 24, 2022, 8:55:58 PM",Kudos,Activity,7694116753
"Aug 24, 2022, 8:56:02 PM",Kudos,Activity,7688364888
"Aug 24, 2022, 8:56:04 PM",Kudos,Activity,7691336077
"Aug 24, 2022, 8:56:05 PM",Kudos,Activity,7686435980
"Aug 27, 2022, 12:39:57 AM",Kudos,Activity,7703287704
"Aug 27, 2022, 12:40:01 AM",Kudos,Activity,7703377900
"Aug 27, 2022, 12:40:03 AM",Kudos,Activity,7703541297
"Aug 27, 2022, 12:40:05 AM",Kudos,Activity,7703543139
"Aug 27, 2022, 12:40:07 AM",Kudos,Activity,7697190392
"Aug 27, 2022, 12:40:12 AM",Kudos,Activity,7705469067
"Aug 27, 2022, 12:40:14 AM",Kudos,Activity,7700849092
"Aug 27, 2022, 12:40:18 AM",Kudos,Activity,7705365336
"Aug 30, 2022, 1:30:06 PM",Kudos,Activity,7724906343
"Aug 30, 2022, 1:30:17 PM",Kudos,Activity,7724881868
"Aug 30, 2022, 1:30:21 PM",Kudos,Activity,7724663287
"Aug 30, 2022, 1:30:22 PM",Kudos,Activity,7724878380
"Aug 30, 2022, 1:30:26 PM",Kudos,Activity,7724829262
"Aug 30, 2022, 1:30:34 PM",Kudos,Activity,7722299254
"Aug 30, 2022, 1:30:36 PM",Kudos,Activity,7722800281
"Aug 30, 2022, 1:30:38 PM",Kudos,Activity,7724704599
"Aug 30, 2022, 1:30:40 PM",Kudos,Activity,7724893707
"Aug 30, 2022, 1:30:46 PM",Kudos,Activity,7721017360
"Aug 31, 2022, 11:27:13 AM",Kudos,Activity,7727982815
"Aug 31, 2022, 11:27:17 AM",Kudos,Activity,7728042208
"Aug 31, 2022, 11:27:33 AM",Kudos,Activity,7727973376
"Aug 31, 2022, 11:27:35 AM",Kudos,Activity,7730301990
"Aug 31, 2022, 11:27:36 AM",Kudos,Activity,7730419959
"Aug 31, 2022, 5:09:59 PM",Kudos,Activity,7730449996
"Aug 31, 2022, 5:10:00 PM",Kudos,Activity,7730697004
"Aug 31, 2022, 5:10:06 PM",Kudos,Activity,7730316432
"Aug 31, 2022, 5:10:09 PM",Kudos,Activity,7731035924
"Aug 31, 2022, 5:10:13 PM",Kudos,Activity,7730653536
"Aug 31, 2022, 5:10:15 PM",Kudos,Activity,7730494594
"Aug 31, 2022, 5:10:17 PM",Kudos,Activity,7730737933
"Aug 31, 2022, 5:10:19 PM",Kudos,Activity,7730684333
"Aug 31, 2022, 5:10:24 PM",Kudos,Activity,7722767387
"Aug 31, 2022, 5:10:31 PM",Kudos,Activity,7728995946
"Aug 31, 2022, 11:09:19 PM",Kudos,Activity,7733361639
"Aug 31, 2022, 11:09:25 PM",Kudos,Activity,7733392271
"Aug 31, 2022, 11:09:29 PM",Kudos,Activity,7732206537
"Aug 31, 2022, 11:09:32 PM",Kudos,Activity,7733790320
"Aug 31, 2022, 11:09:46 PM",Kudos,Activity,7733809994
"Sep 1, 2022, 1:55:27 PM",Kudos,Activity,7736442218
"Sep 1, 2022, 1:55:45 PM",Kudos,Activity,7735926952
"Sep 1, 2022, 1:55:46 PM",Kudos,Activity,7735866872
"Sep 1, 2022, 1:55:48 PM",Kudos,Activity,7736147080
"Sep 1, 2022, 1:55:51 PM",Kudos,Activity,7736183743
"Sep 1, 2022, 1:55:52 PM",Kudos,Activity,7735995842
"Sep 2, 2022, 11:59:31 AM",Kudos,Activity,7739542066
"Sep 2, 2022, 11:59:34 AM",Kudos,Activity,7739553536
"Sep 2, 2022, 11:59:38 AM",Kudos,Activity,7736696302
"Sep 2, 2022, 11:59:40 AM",Kudos,Activity,7739353878
"Sep 2, 2022, 11:59:46 AM",Kudos,Activity,7739541380
"Sep 2, 2022, 12:05:57 PM",Kudos,Activity,7741458738
"Sep 2, 2022, 12:05:59 PM",Kudos,Activity,7741552934
"Sep 2, 2022, 12:06:07 PM",Kudos,Activity,7737122899
"Sep 2, 2022, 12:06:12 PM",Kudos,Activity,7739057238
"Sep 2, 2022, 12:06:15 PM",Kudos,Activity,7738641560
"Sep 2, 2022, 3:54:05 PM",Kudos,Activity,7741929632
"Sep 2, 2022, 10:38:07 PM",Kudos,Activity,7743019884
"Sep 2, 2022, 10:38:09 PM",Kudos,Activity,7743950900
"Sep 2, 2022, 10:38:11 PM",Kudos,Activity,7743522501
"Sep 2, 2022, 10:38:12 PM",Kudos,Activity,7743961589
"Sep 2, 2022, 10:39:13 PM",Kudos,Activity,7741886076
"Sep 2, 2022, 11:29:25 PM",Kudos,Activity,7744325700
"Sep 4, 2022, 7:37:51 PM",Kudos,Activity,7747263747
"Sep 4, 2022, 7:38:01 PM",Kudos,Activity,7754190667
"Sep 4, 2022, 7:38:05 PM",Kudos,Activity,7753995258
"Sep 4, 2022, 8:18:37 PM",Kudos,Activity,7747716878
"Sep 4, 2022, 8:18:39 PM",Kudos,Activity,7753790366
"Sep 4, 2022, 8:18:41 PM",Kudos,Activity,7753414412
"Sep 4, 2022, 8:18:41 PM",Kudos,Activity,7753344521
"Sep 4, 2022, 8:18:43 PM",Kudos,Activity,7747319087
"Sep 4, 2022, 8:19:03 PM",Kudos,Activity,7749795595
"Sep 4, 2022, 8:19:08 PM",Kudos,Activity,7753722564
"Sep 4, 2022, 8:19:23 PM",Kudos,Activity,7747459827
"Sep 4, 2022, 8:19:26 PM",Kudos,Activity,7755349042
"Sep 4, 2022, 8:19:27 PM",Kudos,Activity,7747315158
"Sep 4, 2022, 8:19:28 PM",Kudos,Activity,7747315533
"Sep 4, 2022, 8:19:34 PM",Kudos,Activity,7747711387
"Sep 4, 2022, 8:19:37 PM",Kudos,Activity,7746510701
"Sep 5, 2022, 1:39:04 PM",Kudos,Activity,7756332977
"Sep 5, 2022, 1:39:32 PM",Kudos,Activity,7758178513
"Sep 5, 2022, 1:39:35 PM",Kudos,Activity,7758110335
"Sep 5, 2022, 1:39:39 PM",Kudos,Activity,7755985878
"Sep 5, 2022, 2:22:25 PM",Kudos,Activity,7758311756
"Sep 5, 2022, 2:22:29 PM",Kudos,Activity,7758285065
"Sep 5, 2022, 2:36:14 PM",Kudos,Activity,7758409373
"Sep 6, 2022, 12:16:30 PM",Kudos,Activity,7758788340
"Sep 6, 2022, 12:16:35 PM",Kudos,Activity,7758551137
"Sep 6, 2022, 12:16:42 PM",Kudos,Activity,7759741452
"Sep 6, 2022, 4:49:40 PM",Kudos,Activity,7763492138
"Sep 6, 2022, 4:49:44 PM",Kudos,Activity,7763473714
"Sep 6, 2022, 10:33:57 PM",Kudos,Activity,7766425066
"Sep 6, 2022, 10:34:16 PM",Kudos,Activity,7766408274
"Sep 6, 2022, 10:42:23 PM",Kudos,Activity,7766375408
"Sep 6, 2022, 10:42:25 PM",Kudos,Activity,7765449529
"Sep 6, 2022, 10:42:26 PM",Kudos,Activity,7766039637
"Sep 6, 2022, 10:42:28 PM",Kudos,Activity,7766218940
"Sep 6, 2022, 10:42:35 PM",Kudos,Activity,7766504629
"Sep 6, 2022, 11:00:11 PM",Kudos,Activity,7766556176
"Sep 6, 2022, 11:00:18 PM",Kudos,Activity,7766558438
"Sep 7, 2022, 12:05:10 AM",Kudos,Activity,7766638113
"Sep 7, 2022, 2:14:42 AM",Kudos,Activity,7766897496
"Sep 7, 2022, 2:14:54 AM",Kudos,Activity,7766897463
"Sep 7, 2022, 11:33:45 AM",Kudos,Activity,7768772948
"Sep 7, 2022, 11:33:49 AM",Kudos,Activity,7767300345
"Sep 7, 2022, 11:33:51 AM",Kudos,Activity,7767300320
"Sep 7, 2022, 11:33:58 AM",Kudos,Activity,7767300402
"Sep 7, 2022, 12:11:48 PM",Kudos,Activity,7768954181
"Sep 7, 2022, 12:11:52 PM",Kudos,Activity,7768972493
"Sep 7, 2022, 12:12:05 PM",Kudos,Activity,7768922453
"Sep 7, 2022, 12:30:56 PM",Kudos,Activity,7769011090
"Sep 7, 2022, 12:30:59 PM",Kudos,Activity,7769010888
"Sep 7, 2022, 1:47:54 PM",Kudos,Activity,7768835562
"Sep 7, 2022, 1:48:17 PM",Kudos,Activity,7769242391
"Sep 7, 2022, 1:48:24 PM",Kudos,Activity,7769127328
"Sep 7, 2022, 1:48:27 PM",Kudos,Activity,7769087716
"Sep 7, 2022, 9:19:16 PM",Kudos,Activity,7768880531
"Sep 8, 2022, 12:53:51 PM",Kudos,Activity,7774484732
"Sep 8, 2022, 12:53:52 PM",Kudos,Activity,7774332395
"Sep 8, 2022, 12:53:53 PM",Kudos,Activity,7774380743
"Sep 8, 2022, 12:53:57 PM",Kudos,Activity,7774294461
"Sep 8, 2022, 12:54:37 PM",Kudos,Activity,7774436205
"Sep 8, 2022, 12:54:41 PM",Kudos,Activity,7774530437
"Sep 8, 2022, 12:54:43 PM",Kudos,Activity,7774363721
"Sep 8, 2022, 12:54:46 PM",Kudos,Activity,7773013861
"Sep 8, 2022, 4:38:38 PM",Kudos,Activity,7775209645
"Sep 8, 2022, 4:38:40 PM",Kudos,Activity,7775554149
"Sep 8, 2022, 4:38:46 PM",Kudos,Activity,7775554418
"Sep 8, 2022, 10:55:12 PM",Kudos,Activity,7777083428
"Sep 8, 2022, 10:55:19 PM",Kudos,Activity,7776952216
"Sep 8, 2022, 10:55:22 PM",Kudos,Activity,7777112957
"Sep 8, 2022, 10:57:35 PM",Kudos,Activity,7777281047
"Sep 8, 2022, 11:30:05 PM",Kudos,Activity,7777364922
"Sep 8, 2022, 11:38:48 PM",Kudos,Activity,7777424703
"Sep 9, 2022, 12:28:16 PM",Kudos,Activity,7779490624
"Sep 9, 2022, 12:28:25 PM",Kudos,Activity,7778268055
"Sep 9, 2022, 12:28:30 PM",Kudos,Activity,7777743100
"Sep 9, 2022, 12:28:38 PM",Kudos,Activity,7779519912
"Sep 9, 2022, 9:20:18 PM",Kudos,Activity,7779536494
"Sep 9, 2022, 9:20:51 PM",Kudos,Activity,7780459538
"Sep 9, 2022, 9:21:08 PM",Kudos,Activity,7781159252
"Sep 9, 2022, 9:21:16 PM",Kudos,Activity,7781268320
"Sep 9, 2022, 9:21:24 PM",Kudos,Activity,7780717639
"Sep 9, 2022, 10:34:30 PM",Kudos,Activity,7781733544
"Sep 10, 2022, 1:06:24 AM",Kudos,Activity,7781993831
"Sep 10, 2022, 1:06:24 AM",Kudos,Activity,7781995549
"Sep 10, 2022, 1:06:30 AM",Kudos,Activity,7782132875
"Sep 10, 2022, 1:06:40 AM",Kudos,Activity,7782133102
"Sep 10, 2022, 1:06:45 AM",Kudos,Activity,7782132770
"Sep 10, 2022, 8:15:09 PM",Kudos,Activity,7786865358
"Sep 10, 2022, 8:15:10 PM",Kudos,Activity,7785375867
"Sep 10, 2022, 8:15:11 PM",Kudos,Activity,7785017118
"Sep 10, 2022, 8:15:15 PM",Kudos,Activity,7785757382
"Sep 10, 2022, 8:15:18 PM",Kudos,Activity,7785652274
"Sep 10, 2022, 8:15:25 PM",Kudos,Activity,7785068502
"Sep 10, 2022, 8:15:26 PM",Kudos,Activity,7784973224
"Sep 10, 2022, 8:15:27 PM",Kudos,Activity,7784966471
"Sep 10, 2022, 8:15:29 PM",Kudos,Activity,7785405416
"Sep 10, 2022, 8:15:39 PM",Kudos,Activity,7785645175
"Sep 10, 2022, 8:15:45 PM",Kudos,Activity,7785883457
"Sep 10, 2022, 8:15:52 PM",Kudos,Activity,7786503541
"Sep 10, 2022, 8:15:53 PM",Kudos,Activity,7782529161
"Sep 10, 2022, 8:15:56 PM",Kudos,Activity,7785488907
"Sep 13, 2022, 10:16:00 AM",Kudos,Activity,7799754806
"Sep 13, 2022, 10:16:04 AM",Kudos,Activity,7799212861
"Sep 13, 2022, 12:31:47 PM",Kudos,Activity,7800966209
"Sep 13, 2022, 12:31:50 PM",Kudos,Activity,7800992418
"Sep 13, 2022, 12:31:53 PM",Kudos,Activity,7800853041
"Sep 13, 2022, 12:31:55 PM",Kudos,Activity,7800934550
"Sep 14, 2022, 12:32:45 AM",Kudos,Activity,7804429457
"Sep 14, 2022, 12:32:46 AM",Kudos,Activity,7801160157
"Sep 14, 2022, 12:32:51 AM",Kudos,Activity,7804425898
"Sep 14, 2022, 12:32:55 AM",Kudos,Activity,7804098701
"Sep 14, 2022, 12:32:56 AM",Kudos,Activity,7804075112
"Sep 14, 2022, 12:32:57 AM",Kudos,Activity,7804059161
"Sep 14, 2022, 12:33:01 AM",Kudos,Activity,7801169338
"Sep 14, 2022, 12:33:08 AM",Kudos,Activity,7804124615
"Sep 14, 2022, 12:33:11 AM",Kudos,Activity,7801150748
"Sep 14, 2022, 12:33:12 AM",Kudos,Activity,7801130540
"Sep 14, 2022, 1:04:48 PM",Kudos,Activity,7806603910
"Sep 14, 2022, 1:04:50 PM",Kudos,Activity,7806468471
"Sep 14, 2022, 1:04:52 PM",Kudos,Activity,7806507262
"Sep 14, 2022, 1:04:54 PM",Kudos,Activity,7806540309
"Sep 14, 2022, 1:05:57 PM",Kudos,Activity,7806293880
"Sep 14, 2022, 1:06:03 PM",Kudos,Activity,7806501772
"Sep 14, 2022, 1:06:13 PM",Kudos,Activity,7806653015
"Sep 14, 2022, 1:06:17 PM",Kudos,Activity,7806740205
"Sep 14, 2022, 10:04:45 PM",Kudos,Activity,7808816025
"Sep 14, 2022, 10:41:36 PM",Kudos,Activity,7809526375
"Sep 15, 2022, 1:42:40 AM",Kudos,Activity,7809793178
"Sep 15, 2022, 2:38:54 PM",Kudos,Activity,7811690945
"Sep 15, 2022, 2:38:56 PM",Kudos,Activity,7811832956
"Sep 15, 2022, 2:38:57 PM",Kudos,Activity,7811669922
"Sep 15, 2022, 2:39:15 PM",Kudos,Activity,7812132396
"Sep 15, 2022, 2:39:19 PM",Kudos,Activity,7811873354
"Sep 15, 2022, 2:39:20 PM",Kudos,Activity,7811752920
"Sep 15, 2022, 2:39:22 PM",Kudos,Activity,7811764837
"Sep 16, 2022, 2:04:27 AM",Kudos,Activity,7814479833
"Sep 16, 2022, 2:04:29 AM",Kudos,Activity,7814353586
"Sep 16, 2022, 2:04:34 AM",Kudos,Activity,7814820502
"Sep 16, 2022, 2:04:48 AM",Kudos,Activity,7813857159
"Sep 16, 2022, 2:05:09 AM",Kudos,Activity,7815279493
"Sep 16, 2022, 2:05:13 AM",Kudos,Activity,7815033659
"Sep 16, 2022, 7:09:50 AM",Kudos,Activity,7815780014
"Sep 16, 2022, 7:09:53 AM",Kudos,Activity,7815779102
"Sep 16, 2022, 2:38:01 PM",Kudos,Activity,7816650541
"Sep 16, 2022, 2:38:07 PM",Kudos,Activity,7816933700
"Sep 16, 2022, 2:38:10 PM",Kudos,Activity,7817048526
"Sep 16, 2022, 2:38:12 PM",Kudos,Activity,7817048886
"Sep 16, 2022, 2:38:13 PM",Kudos,Activity,7817049192
"Sep 17, 2022, 1:09:03 AM",Kudos,Activity,7819140608
"Sep 17, 2022, 1:09:34 AM",Kudos,Activity,7818337095
"Sep 17, 2022, 1:09:36 AM",Kudos,Activity,7819584972
"Sep 17, 2022, 1:09:37 AM",Kudos,Activity,7819578099
"Sep 17, 2022, 1:09:42 AM",Kudos,Activity,7819764189
"Sep 17, 2022, 1:09:44 AM",Kudos,Activity,7818224463
"Sep 17, 2022, 1:09:46 AM",Kudos,Activity,7818223561
"Sep 17, 2022, 1:09:47 AM",Kudos,Activity,7818334564
"Sep 17, 2022, 1:09:53 AM",Kudos,Activity,7818273355
"Sep 17, 2022, 1:09:58 AM",Kudos,Activity,7818353712
"Sep 17, 2022, 11:03:31 PM",Kudos,Activity,7824045017
"Sep 17, 2022, 11:03:34 PM",Kudos,Activity,7823003614
"Sep 17, 2022, 11:03:43 PM",Kudos,Activity,7823040713
"Sep 17, 2022, 11:03:45 PM",Kudos,Activity,7822477649
"Sep 17, 2022, 11:03:46 PM",Kudos,Activity,7822491734
"Sep 17, 2022, 11:03:48 PM",Kudos,Activity,7819866635
"Sep 17, 2022, 11:03:59 PM",Kudos,Activity,7822837300
"Sep 17, 2022, 11:04:01 PM",Kudos,Activity,7824882349
"Sep 17, 2022, 11:04:02 PM",Kudos,Activity,7822754801
"Sep 17, 2022, 11:04:03 PM",Kudos,Activity,7824911640
"Sep 17, 2022, 11:04:05 PM",Kudos,Activity,7824800356
"Sep 17, 2022, 11:04:07 PM",Kudos,Activity,7824801766
"Sep 17, 2022, 11:52:33 PM",Kudos,Activity,7824800712
"Sep 18, 2022, 5:08:02 PM",Kudos,Activity,7829067514
"Sep 18, 2022, 5:08:07 PM",Kudos,Activity,7829312230
"Sep 18, 2022, 5:08:09 PM",Kudos,Activity,7828631995
"Sep 18, 2022, 5:08:10 PM",Kudos,Activity,7828437815
"Sep 18, 2022, 5:08:12 PM",Kudos,Activity,7828169164
"Sep 18, 2022, 5:08:17 PM",Kudos,Activity,7829433201
"Sep 18, 2022, 5:08:20 PM",Kudos,Activity,7828901339
"Sep 18, 2022, 5:08:40 PM",Kudos,Activity,7827569695
"Sep 18, 2022, 5:08:42 PM",Kudos,Activity,7827585933
"Sep 18, 2022, 5:08:44 PM",Kudos,Activity,7828522539
"Sep 18, 2022, 5:08:47 PM",Kudos,Activity,7828719924
"Sep 18, 2022, 5:09:19 PM",Kudos,Activity,7828899324
"Sep 18, 2022, 5:09:21 PM",Kudos,Activity,7828522450
"Sep 18, 2022, 5:09:26 PM",Kudos,Activity,7828271229
"Sep 18, 2022, 5:10:29 PM",Kudos,Activity,7828437499
"Sep 18, 2022, 5:10:32 PM",Kudos,Activity,7829429390
"Sep 18, 2022, 10:34:15 PM",Kudos,Activity,7830403523
"Sep 18, 2022, 10:34:21 PM",Kudos,Activity,7829696993
"Sep 20, 2022, 12:00:26 AM",Kudos,Activity,7834128067
"Sep 20, 2022, 12:00:35 AM",Kudos,Activity,7835352431
"Sep 20, 2022, 12:00:38 AM",Kudos,Activity,7835325794
"Sep 20, 2022, 12:00:42 AM",Kudos,Activity,7835248537
"Sep 20, 2022, 12:00:59 AM",Kudos,Activity,7834953218
"Sep 20, 2022, 12:01:04 AM",Kudos,Activity,7832977370
"Sep 20, 2022, 12:01:06 AM",Kudos,Activity,7834829152
"Sep 20, 2022, 6:19:53 PM",Kudos,Activity,7839374875
"Sep 20, 2022, 6:19:54 PM",Kudos,Activity,7837851712
"Sep 20, 2022, 6:19:58 PM",Kudos,Activity,7838065048
"Sep 20, 2022, 6:20:05 PM",Kudos,Activity,7837490674
"Sep 20, 2022, 6:20:06 PM",Kudos,Activity,7837536195
"Sep 20, 2022, 6:20:07 PM",Kudos,Activity,7837849604
"Sep 21, 2022, 12:36:37 AM",Kudos,Activity,7841044442
"Sep 21, 2022, 12:38:35 AM",Kudos,Activity,7840948439
"Sep 21, 2022, 12:38:49 AM",Kudos,Activity,7840916022
"Sep 21, 2022, 12:38:55 AM",Kudos,Activity,7840939898
"Sep 21, 2022, 12:41:29 AM",Kudos,Activity,7840922919
"Sep 21, 2022, 12:59:43 AM",Kudos,Activity,7841510158
"Sep 21, 2022, 2:33:36 AM",Kudos,Activity,7841722757
"Sep 21, 2022, 2:04:35 PM",Kudos,Activity,7843535069
"Sep 21, 2022, 2:04:43 PM",Kudos,Activity,7843467432
"Sep 21, 2022, 2:04:46 PM",Kudos,Activity,7843419630
"Sep 21, 2022, 2:04:48 PM",Kudos,Activity,7843879787
"Sep 21, 2022, 2:04:49 PM",Kudos,Activity,7843334850
"Sep 21, 2022, 2:04:51 PM",Kudos,Activity,7843800894
"Sep 21, 2022, 2:04:52 PM",Kudos,Activity,7843520068
"Sep 21, 2022, 4:59:43 PM",Kudos,Activity,7844072517
"Sep 21, 2022, 4:59:44 PM",Kudos,Activity,7844066615
"Sep 21, 2022, 4:59:46 PM",Kudos,Activity,7844403960
"Sep 21, 2022, 7:42:07 PM",Kudos,Activity,7845261394
"Sep 21, 2022, 7:42:13 PM",Kudos,Activity,7845629069
"Sep 21, 2022, 7:42:17 PM",Kudos,Activity,7845630052
"Sep 21, 2022, 7:42:23 PM",Kudos,Activity,7845629525
"Sep 21, 2022, 7:42:26 PM",Kudos,Activity,7845256894
"Sep 22, 2022, 6:19:50 PM",Kudos,Activity,7848754138
"Sep 22, 2022, 6:19:54 PM",Kudos,Activity,7848700168
"Sep 22, 2022, 6:20:02 PM",Kudos,Activity,7846466044
"Sep 22, 2022, 6:20:05 PM",Kudos,Activity,7848942995
"Sep 22, 2022, 6:20:06 PM",Kudos,Activity,7848787398
"Sep 22, 2022, 6:20:09 PM",Kudos,Activity,7845959179
"Sep 22, 2022, 10:51:48 PM",Kudos,Activity,7851590204
"Sep 22, 2022, 10:51:54 PM",Kudos,Activity,7851592871
"Sep 22, 2022, 10:51:58 PM",Kudos,Activity,7851442118
"Sep 22, 2022, 10:52:03 PM",Kudos,Activity,7851700776
"Sep 22, 2022, 10:52:10 PM",Kudos,Activity,7851557563
"Sep 22, 2022, 10:52:11 PM",Kudos,Activity,7851557075
"Sep 22, 2022, 10:52:13 PM",Kudos,Activity,7851557313
"Sep 23, 2022, 10:53:56 PM",Kudos,Activity,7854059757
"Sep 23, 2022, 10:53:58 PM",Kudos,Activity,7854004595
"Sep 23, 2022, 10:53:59 PM",Kudos,Activity,7853990094
"Sep 23, 2022, 10:54:07 PM",Kudos,Activity,7856175684
"Sep 23, 2022, 10:54:11 PM",Kudos,Activity,7853856939
"Sep 23, 2022, 10:54:13 PM",Kudos,Activity,7853824856
"Sep 23, 2022, 10:54:14 PM",Kudos,Activity,7854327928
"Sep 23, 2022, 10:54:16 PM",Kudos,Activity,7855639858
"Sep 23, 2022, 10:54:18 PM",Kudos,Activity,7855712806
"Sep 23, 2022, 10:54:21 PM",Kudos,Activity,7851781934
"Sep 23, 2022, 10:54:22 PM",Kudos,Activity,7856047266
"Sep 24, 2022, 12:13:17 AM",Kudos,Activity,7856475501
"Sep 24, 2022, 8:50:17 PM",Kudos,Activity,7860869381
"Sep 24, 2022, 9:08:29 PM",Kudos,Activity,7859897311
"Sep 24, 2022, 9:08:30 PM",Kudos,Activity,7859769239
"Sep 24, 2022, 9:08:36 PM",Kudos,Activity,7859276192
"Sep 24, 2022, 9:08:37 PM",Kudos,Activity,7859496808
"Sep 24, 2022, 9:08:38 PM",Kudos,Activity,7859325788
"Sep 24, 2022, 9:08:39 PM",Kudos,Activity,7859348310
"Sep 24, 2022, 9:08:40 PM",Kudos,Activity,7859806406
"Sep 24, 2022, 9:08:41 PM",Kudos,Activity,7859650203
"Sep 24, 2022, 9:08:43 PM",Kudos,Activity,7860197482
"Sep 24, 2022, 9:08:45 PM",Kudos,Activity,7859742313
"Sep 24, 2022, 9:08:51 PM",Kudos,Activity,7859207961
"Sep 25, 2022, 10:02:29 PM",Kudos,Activity,7865629054
"Sep 25, 2022, 10:02:43 PM",Kudos,Activity,7865170742
"Sep 25, 2022, 10:02:47 PM",Kudos,Activity,7865152888
"Sep 25, 2022, 10:02:50 PM",Kudos,Activity,7865509982
"Sep 25, 2022, 10:02:57 PM",Kudos,Activity,7865865847
"Sep 25, 2022, 10:03:00 PM",Kudos,Activity,7865918875
"Sep 25, 2022, 10:03:05 PM",Kudos,Activity,7865587301
"Sep 25, 2022, 10:03:06 PM",Kudos,Activity,7865442397
"Sep 25, 2022, 10:03:10 PM",Kudos,Activity,7865956714
"Sep 25, 2022, 10:03:18 PM",Kudos,Activity,7867467569
"Sep 25, 2022, 10:03:20 PM",Kudos,Activity,7867387585
"Sep 27, 2022, 1:12:31 AM",Kudos,Activity,7872593853
"Sep 27, 2022, 1:12:49 AM",Kudos,Activity,7871958672
"Sep 27, 2022, 1:12:56 AM",Kudos,Activity,7871963333
"Sep 27, 2022, 1:13:04 AM",Kudos,Activity,7871881874
"Sep 27, 2022, 1:13:06 AM",Kudos,Activity,7870943220
"Sep 27, 2022, 3:44:32 PM",Kudos,Activity,7874328396
"Sep 27, 2022, 3:44:34 PM",Kudos,Activity,7874386636
"Sep 27, 2022, 3:44:35 PM",Kudos,Activity,7874344883
"Sep 27, 2022, 3:44:36 PM",Kudos,Activity,7874568149
"Sep 27, 2022, 3:44:37 PM",Kudos,Activity,7874414098
"Sep 27, 2022, 3:44:41 PM",Kudos,Activity,7874221693
"Sep 27, 2022, 3:44:42 PM",Kudos,Activity,7874953633
"Sep 27, 2022, 11:21:23 PM",Kudos,Activity,7877141760
"Sep 27, 2022, 11:21:24 PM",Kudos,Activity,7877134472
"Sep 27, 2022, 11:21:25 PM",Kudos,Activity,7877149999
"Sep 27, 2022, 11:21:44 PM",Kudos,Activity,7876682712
"Sep 27, 2022, 11:21:58 PM",Kudos,Activity,7876682062
"Sep 27, 2022, 11:22:00 PM",Kudos,Activity,7876680714
"Sep 27, 2022, 11:22:01 PM",Kudos,Activity,7876680981
"Sep 28, 2022, 2:09:15 PM",Kudos,Activity,7879444514
"Sep 28, 2022, 2:09:16 PM",Kudos,Activity,7879552629
"Sep 28, 2022, 2:09:21 PM",Kudos,Activity,7879569361
"Sep 28, 2022, 2:09:29 PM",Kudos,Activity,7879510578
"Sep 28, 2022, 2:09:31 PM",Kudos,Activity,7879734127
"Sep 28, 2022, 2:09:34 PM",Kudos,Activity,7879517285
"Sep 29, 2022, 12:42:57 AM",Kudos,Activity,7882126172
"Sep 29, 2022, 12:43:00 AM",Kudos,Activity,7882309285
"Sep 29, 2022, 12:43:02 AM",Kudos,Activity,7881500263
"Sep 29, 2022, 11:34:51 AM",Kudos,Activity,7883091685
"Sep 29, 2022, 11:34:53 AM",Kudos,Activity,7884098262
"Sep 29, 2022, 2:23:00 PM",Kudos,Activity,7884361191
"Sep 29, 2022, 2:23:03 PM",Kudos,Activity,7884637942
"Sep 29, 2022, 3:34:28 PM",Kudos,Activity,7885314877
"Sep 29, 2022, 5:16:57 PM",Kudos,Activity,7885334675
"Sep 29, 2022, 9:52:55 PM",Kudos,Activity,7886791305
"Sep 29, 2022, 9:52:58 PM",Kudos,Activity,7886988142
"Sep 29, 2022, 11:36:34 PM",Kudos,Activity,7887340468
"Sep 29, 2022, 11:36:42 PM",Kudos,Activity,7887167867
"Sep 30, 2022, 4:04:34 PM",Kudos,Activity,7889278006
"Sep 30, 2022, 4:04:37 PM",Kudos,Activity,7889198600
"Sep 30, 2022, 4:11:30 PM",Kudos,Activity,7889785421
"Sep 30, 2022, 4:11:33 PM",Kudos,Activity,7889902718
"Sep 30, 2022, 7:53:46 PM",Kudos,Activity,7890621028
"Sep 30, 2022, 8:08:56 PM",Kudos,Activity,7890351891
"Sep 30, 2022, 8:09:04 PM",Kudos,Activity,7890641982
"Sep 30, 2022, 8:09:33 PM",Kudos,Activity,7890707303
"Sep 30, 2022, 8:09:35 PM",Kudos,Activity,7890357061
"Sep 30, 2022, 8:09:37 PM",Kudos,Activity,7890708258
"Sep 30, 2022, 8:09:39 PM",Kudos,Activity,7890360793
"Sep 30, 2022, 8:09:40 PM",Kudos,Activity,7890707527
"Sep 30, 2022, 8:09:43 PM",Kudos,Activity,7890495714
"Sep 30, 2022, 9:27:28 PM",Kudos,Activity,7891349924
"Sep 30, 2022, 9:27:31 PM",Kudos,Activity,7891350523
"Sep 30, 2022, 9:27:38 PM",Kudos,Activity,7891349055
